external_account_id,masked_account_number,bank_id,country_code,counterparty_name,counterparty_type,available_identifier_type,available_identifier_value,risk_score,first_seen_at,last_seen_at,metadata_source,data_visibility
EXT-ACC-000417,****3321,BANK-ACB-EXT,VN,NGO GIANG HANH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T09:25:46Z,2025-12-28T22:46:39Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000418,****6706,BANK-MBB-EXT,VN,PHAN UY PHUONG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T20:49:06Z,2025-12-31T08:13:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000419,****8412,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0428,COMPANY,REGISTRATION_NUMBER,EXT-REG-000428,0.095,2025-10-03T13:23:28Z,2025-12-30T01:59:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000420,****2791,BANK-MBB-EXT,VN,PHAM BINH VAN,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T11:33:19Z,2025-12-29T23:07:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000421,****4996,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0430,COMPANY,REGISTRATION_NUMBER,EXT-REG-000430,0.055,2025-10-04T23:27:52Z,2025-12-31T10:36:29Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000422,****4798,BANK-VPB-EXT,VN,DOAN KHOA OANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T04:56:52Z,2025-12-28T18:01:32Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000423,****4232,BANK-TCB-EXT,VN,NGO DIEP BINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T12:28:24Z,2025-12-30T00:15:53Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000424,****2025,BANK-ACB-EXT,VN,PHAN NAM SON,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T04:41:51Z,2025-12-29T14:52:08Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000425,****2867,BANK-VPB-EXT,VN,BUI MINH OANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T11:48:02Z,2025-12-30T22:17:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000426,****7431,BANK-ACB-EXT,VN,BUI KIET CUONG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T12:01:17Z,2025-12-29T01:02:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000427,****5873,BANK-MBB-EXT,VN,DUONG NHI LINH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T22:34:33Z,2025-12-28T09:45:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000428,****4908,BANK-VPB-EXT,VN,HOANG TUAN HANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T09:07:31Z,2025-12-29T19:59:56Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000429,****7852,BANK-TCB-EXT,VN,HOANG TRANG CUONG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T16:24:55Z,2025-12-30T04:25:22Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000430,****3838,BANK-VPB-EXT,VN,HUYNH QUYNH VIET,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T22:48:59Z,2025-12-31T10:00:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000431,****1878,BANK-ACB-EXT,VN,HUYNH TUAN MY,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T18:15:21Z,2025-12-28T06:15:14Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000432,****9281,BANK-VCB-EXT,VN,PHAN CUONG XUAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T14:51:14Z,2025-12-28T02:41:24Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000433,****3740,BANK-ACB-EXT,VN,NGO MY QUYNH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T04:24:28Z,2025-12-28T17:35:37Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000434,****4613,BANK-FOREIGN-SG-DEMO,SG,EXTERNAL DEMO COMPANY 0443,COMPANY,REGISTRATION_NUMBER,EXT-REG-000443,0.353,2025-10-06T13:02:51Z,2025-12-28T12:50:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000435,****9115,BANK-MBB-EXT,VN,DANG LAN OANH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T03:00:13Z,2025-12-28T15:45:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000436,****9880,BANK-VCB-EXT,VN,VO VIET BAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T20:18:11Z,2025-12-30T08:28:21Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000437,****8231,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0446,COMPANY,REGISTRATION_NUMBER,EXT-REG-000446,0.178,2025-10-04T19:11:55Z,2025-12-31T06:04:19Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000438,****8368,BANK-ACB-EXT,VN,VU THAO CHI,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T23:26:23Z,2025-12-28T11:13:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000439,****6744,BANK-VCB-EXT,VN,PHAM PHONG NAM,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T01:55:08Z,2025-12-30T13:55:35Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000440,****4385,BANK-VPB-EXT,VN,HUYNH NHI HUNG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T12:46:22Z,2025-12-30T23:25:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000441,****9827,BANK-VCB-EXT,VN,DOAN SON KIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T09:53:10Z,2025-12-31T21:24:28Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000442,****3221,BANK-MBB-EXT,VN,VO TRANG HAI,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T14:53:00Z,2025-12-29T04:17:07Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000443,****5543,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0452,COMPANY,REGISTRATION_NUMBER,EXT-REG-000452,0.095,2025-10-03T02:35:29Z,2025-12-29T12:00:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000444,****6277,BANK-TCB-EXT,VN,HOANG PHONG KHANH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T00:09:59Z,2025-12-31T11:34:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000445,****7146,BANK-ACB-EXT,VN,MAI SON HOA,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T00:06:27Z,2025-12-29T08:49:16Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000446,****8996,BANK-VCB-EXT,VN,VO BAO OANH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T14:01:10Z,2025-12-29T03:44:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000447,****2526,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0456,COMPANY,REGISTRATION_NUMBER,EXT-REG-000456,0.178,2025-10-05T01:53:40Z,2025-12-31T13:08:45Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000448,****7516,BANK-ACB-EXT,VN,DO EM VIET,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T19:03:57Z,2025-12-28T07:00:35Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000449,****9105,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0458,COMPANY,REGISTRATION_NUMBER,EXT-REG-000458,0.095,2025-10-04T19:57:16Z,2025-12-31T07:02:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000450,****8951,BANK-MBB-EXT,VN,MAI HUNG DAO,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T13:12:34Z,2025-12-29T02:17:14Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000451,****3588,BANK-VCB-EXT,VN,DUONG BINH HANH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T05:38:59Z,2025-12-28T18:56:37Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000452,****8009,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0461,COMPANY,REGISTRATION_NUMBER,EXT-REG-000461,0.178,2025-10-05T07:04:42Z,2025-12-31T17:24:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000453,****5945,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0462,COMPANY,REGISTRATION_NUMBER,EXT-REG-000462,0.055,2025-10-05T20:34:40Z,2025-12-28T07:49:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000454,****7092,BANK-MBB-EXT,VN,DO QUANG GIANG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T10:28:31Z,2025-12-29T22:06:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000455,****2494,BANK-TCB-EXT,VN,DANG NGA KHOA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T20:45:52Z,2025-12-31T08:07:26Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000456,****4705,BANK-VCB-EXT,VN,LE HUNG HIEU,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T20:10:14Z,2025-12-31T07:28:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000457,****3165,BANK-ACB-EXT,VN,BUI HANH KHOA,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T00:21:28Z,2025-12-28T12:21:20Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000458,****7022,BANK-TCB-EXT,VN,PHAM HAI TUAN,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T13:52:55Z,2025-12-28T01:49:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000459,****9691,BANK-TCB-EXT,VN,HOANG KHANH EM,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T15:57:48Z,2025-12-29T05:18:41Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000460,****3480,BANK-VPB-EXT,VN,DUONG YEN NAM,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T15:15:41Z,2025-12-29T04:36:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000461,****3293,BANK-VPB-EXT,VN,PHAN GIANG HAI,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T15:36:36Z,2025-12-28T03:26:45Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000462,****6759,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0471,COMPANY,REGISTRATION_NUMBER,EXT-REG-000471,0.197,2025-10-03T15:46:02Z,2025-12-30T03:49:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000463,****5059,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0472,COMPANY,REGISTRATION_NUMBER,EXT-REG-000472,0.105,2025-10-04T06:07:51Z,2025-12-30T17:48:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000464,****5668,BANK-VCB-EXT,VN,CAO KIET KIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T17:31:46Z,2025-12-29T07:31:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000465,****5942,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0474,COMPANY,REGISTRATION_NUMBER,EXT-REG-000474,0.178,2025-10-05T06:16:06Z,2025-12-31T16:36:06Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000466,****4921,BANK-VPB-EXT,VN,HO TAM DUNG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T17:22:02Z,2025-12-29T06:59:07Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000467,****1197,BANK-VCB-EXT,VN,CAO EM UY,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T05:50:10Z,2025-12-31T16:16:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000468,****9951,BANK-MBB-EXT,VN,MAI HOA BAO,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T00:51:49Z,2025-12-29T09:28:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000469,****2195,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0478,COMPANY,REGISTRATION_NUMBER,EXT-REG-000478,0.095,2025-10-05T12:41:39Z,2025-12-28T00:41:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000470,****7520,BANK-FOREIGN-SG-DEMO,SG,PHAN CHI DUNG,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-07T18:25:22Z,2025-12-29T21:40:22Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000471,****7939,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0480,COMPANY,REGISTRATION_NUMBER,EXT-REG-000480,0.197,2025-10-04T19:02:11Z,2025-12-31T05:38:24Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000472,****5546,BANK-VCB-EXT,VN,DOAN NHI KHANH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T23:14:54Z,2025-12-31T10:13:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000473,****6353,BANK-FOREIGN-SG-DEMO,SG,PHAN KHANH VIET,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-07T06:45:32Z,2025-12-29T14:06:47Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000474,****5005,BANK-VCB-EXT,VN,NGO PHONG DUNG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T01:35:42Z,2025-12-30T13:42:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000475,****6067,BANK-FOREIGN-JP-DEMO,JP,CAO KIET DUNG,INDIVIDUAL,NAME_ONLY,,0.277,2025-10-04T20:23:11Z,2025-12-27T15:14:32Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000476,****9133,BANK-TCB-EXT,VN,HOANG AN LAN,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T04:17:59Z,2025-12-28T17:19:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000477,****3079,BANK-VPB-EXT,VN,VO LAN BAO,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T01:03:18Z,2025-12-30T13:00:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000478,****2934,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0487,COMPANY,REGISTRATION_NUMBER,EXT-REG-000487,0.105,2025-10-04T06:14:20Z,2025-12-30T17:58:35Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000479,****2046,BANK-VCB-EXT,VN,NGO SON UY,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T20:03:45Z,2025-12-31T07:18:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000480,****6900,BANK-VPB-EXT,VN,LY OANH TRANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T23:48:47Z,2025-12-30T11:26:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000481,****2889,BANK-FOREIGN-KR-DEMO,KR,HUYNH QUANG HAI,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-04T10:46:29Z,2025-12-27T04:39:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000482,****8729,BANK-VPB-EXT,VN,NGUYEN PHONG CHI,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T07:30:19Z,2025-12-29T18:32:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000483,****4678,BANK-TCB-EXT,VN,TRAN XUAN HOA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T03:14:39Z,2025-12-31T14:03:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000484,****6241,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0493,COMPANY,REGISTRATION_NUMBER,EXT-REG-000493,0.095,2025-10-04T23:08:25Z,2025-12-31T10:10:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000485,****3938,BANK-VCB-EXT,VN,PHAM TRANG DUNG,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T09:20:46Z,2025-12-31T20:42:20Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000486,****7568,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0495,COMPANY,REGISTRATION_NUMBER,EXT-REG-000495,0.197,2025-10-05T11:23:53Z,2025-12-31T22:55:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000487,****6090,BANK-FOREIGN-JP-DEMO,JP,EXTERNAL DEMO COMPANY 0496,COMPANY,REGISTRATION_NUMBER,EXT-REG-000496,0.277,2025-10-06T10:27:20Z,2025-12-28T11:16:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000488,****5979,BANK-VPB-EXT,VN,DO MINH TAM,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T19:15:09Z,2025-12-31T06:10:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000489,****9954,BANK-TCB-EXT,VN,MAI QUYNH MINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T11:04:27Z,2025-12-31T22:32:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000490,****9872,BANK-TCB-EXT,VN,NGO BINH NGA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T09:24:01Z,2025-12-31T20:55:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000491,****1023,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0500,COMPANY,REGISTRATION_NUMBER,EXT-REG-000500,0.178,2025-10-06T18:20:22Z,2025-12-29T07:57:26Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000492,****6038,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0501,COMPANY,REGISTRATION_NUMBER,EXT-REG-000501,0.095,2025-10-04T15:12:09Z,2025-12-31T01:51:36Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000493,****7878,BANK-FOREIGN-KR-DEMO,KR,EXTERNAL DEMO COMPANY 0502,COMPANY,REGISTRATION_NUMBER,EXT-REG-000502,0.159,2025-10-06T08:30:42Z,2025-12-28T09:23:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000494,****3332,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0503,COMPANY,REGISTRATION_NUMBER,EXT-REG-000503,0.178,2025-10-05T00:06:45Z,2025-12-31T11:21:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000495,****7102,BANK-VCB-EXT,VN,VU UY HOA,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T01:00:21Z,2025-12-28T13:03:28Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000496,****2226,BANK-VCB-EXT,VN,TRINH HUNG DIEP,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T01:10:04Z,2025-12-28T13:09:56Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000497,****5276,BANK-VCB-EXT,VN,HOANG PHONG TAM,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T01:33:56Z,2025-12-29T09:50:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000498,****5455,BANK-ACB-EXT,VN,BUI TUAN MY,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T03:52:04Z,2025-12-28T16:27:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000499,****2731,BANK-TCB-EXT,VN,MAI HAI KHANH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T09:52:53Z,2025-12-29T20:45:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000500,****4401,BANK-ACB-EXT,VN,PHAM VIET YEN,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T01:42:28Z,2025-12-28T14:05:01Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000501,****5984,BANK-ACB-EXT,VN,PHAM GIANG LAN,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T05:19:32Z,2025-12-28T18:30:41Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000502,****5066,BANK-VPB-EXT,VN,BUI KHANH GIANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T18:52:46Z,2025-12-29T08:39:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000503,****1509,BANK-ACB-EXT,VN,DANG QUANG LINH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T17:26:28Z,2025-12-30T04:54:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000504,****8570,BANK-ACB-EXT,VN,DOAN PHONG HAI,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T10:24:05Z,2025-12-28T23:28:46Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000505,****4246,BANK-FOREIGN-CN-DEMO,CN,TRAN NGA HUNG,INDIVIDUAL,NAME_ONLY,,0.418,2025-10-04T08:07:44Z,2025-12-31T21:27:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000506,****5240,BANK-MBB-EXT,VN,LE HIEU HIEU,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T05:46:39Z,2025-12-29T16:16:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000507,****3110,BANK-VCB-EXT,VN,LE MINH MY,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T12:41:21Z,2025-12-30T00:41:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000508,****8096,BANK-FOREIGN-US-DEMO,US,DUONG DUNG LAN,INDIVIDUAL,NAME_ONLY,,0.176,2025-10-07T16:44:56Z,2025-12-29T19:50:13Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000509,****6799,BANK-ACB-EXT,VN,HO KHOA LINH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T15:15:24Z,2025-12-31T01:58:05Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000510,****5026,BANK-TCB-EXT,VN,DUONG KHANH CHI,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T14:23:33Z,2025-12-31T01:15:58Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000511,****2437,BANK-ACB-EXT,VN,DOAN PHUONG DUNG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T13:22:17Z,2025-12-29T02:36:41Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000512,****1319,BANK-TCB-EXT,VN,TRINH PHONG VIET,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T03:53:15Z,2025-12-29T13:40:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000513,****9231,BANK-MBB-EXT,VN,LY YEN DAO,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T03:50:18Z,2025-12-31T14:42:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000514,****1480,BANK-MBB-EXT,VN,BUI KIET NGA,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T20:16:43Z,2025-12-31T07:31:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000515,****4813,BANK-MBB-EXT,VN,LY UY YEN,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T09:04:34Z,2025-12-31T20:19:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000516,****1916,BANK-VCB-EXT,VN,VU SON VIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T15:26:53Z,2025-12-28T03:13:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000517,****3885,BANK-TCB-EXT,VN,HO YEN LINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T09:22:32Z,2025-12-28T22:40:10Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000518,****6878,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0527,COMPANY,REGISTRATION_NUMBER,EXT-REG-000527,0.105,2025-10-04T21:50:40Z,2025-12-31T09:02:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000519,****3328,BANK-VCB-EXT,VN,DO DAO DAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T01:58:40Z,2025-12-28T14:47:08Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000520,****9064,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0529,COMPANY,REGISTRATION_NUMBER,EXT-REG-000529,0.055,2025-10-04T05:06:17Z,2025-12-30T16:31:06Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
