customer_id,full_name,date_of_birth,nationality,national_id,phone,email,address_id,occupation,annual_income,customer_risk_level,created_at
CUST-000154,Ho Hoa Kiet,1999-05-13,SG,952822935571,+84970779921,ho2186@mail-demo.invalid,ADDR-000154,Freelancer,253272186,LOW,2021-05-25T23:59:59Z
CUST-000155,Doan Tuan Hanh,2003-10-19,US,950947800753,+84966691738,doan210@fictitious-mail.dev,ADDR-000155,Student,56237079,LOW,2022-07-09T23:59:59Z
CUST-000156,Phan Viet Chi,1977-02-20,KR,943779236977,+84996854901,phan9196@example-sandbox.test,ADDR-000156,Nurse,362984824,LOW,2021-02-08T23:59:59Z
CUST-000157,Do Hieu Viet,2002-12-07,VN,933402481897,+84919995059,do3064@mail-demo.invalid,ADDR-000157,Civil Servant,225478535,LOW,2022-04-16T23:59:59Z
CUST-000158,Hoang Tuan Kiet,1958-10-27,VN,985474072966,+84958061434,hoang1195@fictitious-mail.dev,ADDR-000158,Student,435741170,MEDIUM,2021-05-02T23:59:59Z
CUST-000159,Dang Nam Nhi,1988-11-01,VN,960117709090,+84969816445,dang3938@fictitious-mail.dev,ADDR-000159,Driver,421364262,MEDIUM,2023-01-04T23:59:59Z
CUST-000160,Trinh My Quynh,1957-04-11,KR,931886966217,+84982205759,trinh8737@mail-demo.invalid,ADDR-000160,Marketing Specialist,469786538,LOW,2024-01-04T23:59:59Z
CUST-000161,Le Em Dung,1953-10-27,VN,948272395909,+84964711545,le6358@example-sandbox.test,ADDR-000161,Retired,69454577,LOW,2022-07-18T23:59:59Z
CUST-000162,Pham Tam Thao,1999-07-13,VN,933510598075,+84981600831,pham3603@mail-demo.invalid,ADDR-000162,Student,53371949,MEDIUM,2024-02-04T23:59:59Z
CUST-000163,Mai Kiet Diep,1989-05-07,SG,966743978092,+84996695458,mai8398@mail-demo.invalid,ADDR-000163,Accountant,165702133,LOW,2022-08-08T23:59:59Z
CUST-000164,Le Quang Hai,1963-06-05,VN,949084395924,+84993150000,le1144@mail-demo.invalid,ADDR-000164,Retired,104406060,LOW,2022-12-10T23:59:59Z
CUST-000165,Vu Khoa Son,1978-12-11,JP,972117460775,+84958149482,vu5005@example-sandbox.test,ADDR-000165,Retail Manager,464846828,LOW,2024-12-01T23:59:59Z
CUST-000166,Mai Diep Hieu,1946-09-18,JP,957883014068,+84962680236,mai3659@fictitious-mail.dev,ADDR-000166,Retired,94979330,MEDIUM,2022-07-31T23:59:59Z
CUST-000167,Huynh Linh Dao,1991-12-24,JP,961278367268,+84915425057,huynh3586@example-sandbox.test,ADDR-000167,Nurse,198490018,LOW,2021-12-22T23:59:59Z
CUST-000168,Vo Quang Hieu,1963-11-13,SG,998423407256,+84920447168,vo8466@example-sandbox.test,ADDR-000168,Retired,110554391,LOW,2024-09-11T23:59:59Z
CUST-000169,Le Trang Son,1949-06-20,VN,942904215387,+84965648506,le5411@fictitious-mail.dev,ADDR-000169,Retired,81120146,LOW,2024-08-16T23:59:59Z
CUST-000170,Hoang Dung Lan,1971-09-13,AU,991472281255,+84995580271,hoang306@fictitious-mail.dev,ADDR-000170,Civil Servant,216656918,LOW,2020-07-01T23:59:59Z
CUST-000171,Trinh Quang Lan,2001-08-20,AU,940360449086,+84960762668,trinh6316@mail-demo.invalid,ADDR-000171,Teacher,283970239,LOW,2021-10-29T23:59:59Z
CUST-000172,Hoang Kiet Viet,1955-07-17,US,968110119458,+84940801123,hoang7900@example-sandbox.test,ADDR-000172,Student,468553635,LOW,2020-08-23T23:59:59Z
CUST-000173,Nguyen Dao Uy,1962-07-21,VN,967191362371,+84958623028,nguyen1747@mail-demo.invalid,ADDR-000173,Freelancer,123862278,LOW,2022-10-04T23:59:59Z
CUST-000174,Do Xuan Xuan,1953-06-25,US,930340030680,+84998487446,do1952@fictitious-mail.dev,ADDR-000174,Retired,137531025,LOW,2023-12-14T23:59:59Z
CUST-000175,Hoang Phuong Kiet,1982-05-08,SG,991948146684,+84915067435,hoang6297@example-sandbox.test,ADDR-000175,Driver,134402934,MEDIUM,2025-03-06T23:59:59Z
CUST-000176,Trinh Uy Nga,1994-06-08,VN,935665203717,+84921655844,trinh4521@example-sandbox.test,ADDR-000176,Student,139360174,LOW,2024-09-20T23:59:59Z
CUST-000177,Cao Minh Oanh,1980-05-06,US,925059177973,+84984978145,cao1186@fictitious-mail.dev,ADDR-000177,Sales Associate,122497229,LOW,2022-06-13T23:59:59Z
CUST-000178,Duong Hieu Binh,1948-07-21,VN,967190627843,+84957391778,duong8463@fictitious-mail.dev,ADDR-000178,Retired,69066979,LOW,2024-03-23T23:59:59Z
CUST-000179,Phan Quynh Minh,1970-05-07,VN,959901493709,+84930937370,phan1748@mail-demo.invalid,ADDR-000179,Teacher,249953101,LOW,2021-07-19T23:59:59Z
CUST-000180,Vo Diep Nga,2003-01-17,US,916617547955,+84977441081,vo5690@example-sandbox.test,ADDR-000180,Consultant,188851523,LOW,2022-06-09T23:59:59Z
CUST-000181,Do Nhi Quang,1966-04-09,JP,995721219963,+84956049627,do5996@mail-demo.invalid,ADDR-000181,Retired,261116001,LOW,2022-08-06T23:59:59Z
CUST-000182,Doan Khoa Cuong,1967-08-26,VN,966593097324,+84977054885,doan2204@fictitious-mail.dev,ADDR-000182,Retail Manager,200288003,LOW,2024-11-08T23:59:59Z
CUST-000183,Pham My Van,1971-09-18,VN,911478071244,+84965265613,pham1987@example-sandbox.test,ADDR-000183,Consultant,293438123,MEDIUM,2023-08-25T23:59:59Z
CUST-000184,Hoang Lan Van,1981-10-13,VN,931814619628,+84956120632,hoang3740@example-sandbox.test,ADDR-000184,Student,448731500,LOW,2022-02-18T23:59:59Z
CUST-000185,Vo Giang Nam,1965-02-03,JP,916650472294,+84913538638,vo6505@fictitious-mail.dev,ADDR-000185,Factory Worker,175302706,HIGH,2023-06-12T23:59:59Z
CUST-000186,Huynh Binh Chi,1997-08-15,KR,948374921070,+84983624500,huynh7289@mail-demo.invalid,ADDR-000186,Civil Servant,294591126,LOW,2023-09-03T23:59:59Z
CUST-000187,Ngo Quang Khanh,1974-09-27,VN,950131680144,+84972974683,ngo8768@mail-demo.invalid,ADDR-000187,Civil Servant,120049579,MEDIUM,2025-08-12T23:59:59Z
CUST-000188,Ngo Diep Phong,1965-11-13,US,945307175631,+84920631350,ngo6918@fictitious-mail.dev,ADDR-000188,Nurse,495737133,MEDIUM,2021-08-30T23:59:59Z
CUST-000189,Duong Son Nhi,1986-01-05,VN,987179343476,+84912970357,duong3047@mail-demo.invalid,ADDR-000189,Sales Associate,292144288,LOW,2024-08-14T23:59:59Z
CUST-000190,Le Khanh Dung,1972-02-18,JP,936549785899,+84943565097,le6252@mail-demo.invalid,ADDR-000190,Teacher,330679837,HIGH,2021-04-28T23:59:59Z
CUST-000191,Dang Tuan Lan,1995-12-18,KR,944884332168,+84974589542,dang4896@mail-demo.invalid,ADDR-000191,Student,122648391,HIGH,2021-08-03T23:59:59Z
CUST-000192,Mai Phuong Kiet,1964-04-06,JP,955606732403,+84993903841,mai984@mail-demo.invalid,ADDR-000192,Student,168039158,LOW,2023-08-04T23:59:59Z
CUST-000193,Vo Chi Quynh,2000-05-18,JP,988124492321,+84935048615,vo8907@example-sandbox.test,ADDR-000193,Student,420124148,MEDIUM,2023-03-21T23:59:59Z
CUST-000194,Nguyen Nhi Bao,2004-06-24,VN,937434064274,+84980339453,nguyen8152@fictitious-mail.dev,ADDR-000194,Accountant,248197557,LOW,2022-03-12T23:59:59Z
CUST-000195,Ly Minh Hai,1957-07-22,JP,993862764174,+84989228847,ly4194@mail-demo.invalid,ADDR-000195,Student,464537801,LOW,2022-06-21T23:59:59Z
CUST-000196,Vo Uy Chi,1999-02-07,KR,923302025910,+84941006711,vo8711@example-sandbox.test,ADDR-000196,Student,44394689,LOW,2020-12-29T23:59:59Z
CUST-000197,Doan Diep Trang,2000-08-12,SG,957231112458,+84959891348,doan6756@fictitious-mail.dev,ADDR-000197,Student,64259663,LOW,2022-09-05T23:59:59Z
CUST-000198,Tran Tam Kiet,1956-05-01,VN,944292712929,+84938833029,tran5160@mail-demo.invalid,ADDR-000198,Factory Worker,172523585,HIGH,2022-10-08T23:59:59Z
CUST-000199,Le Dao Diep,1991-12-03,SG,977830007038,+84933206579,le8000@fictitious-mail.dev,ADDR-000199,Civil Servant,236735748,LOW,2020-07-11T23:59:59Z
CUST-000200,Vu Kiet An,1965-05-17,VN,984385898126,+84985821325,vu2451@example-sandbox.test,ADDR-000200,Retired,67264930,LOW,2023-07-12T23:59:59Z
CUST-000201,Hoang Hung Van,2005-09-13,VN,961905019011,+84977353558,hoang7119@fictitious-mail.dev,ADDR-000201,Student,27309211,LOW,2022-06-20T23:59:59Z
CUST-000202,Ngo Tuan Dao,1999-07-12,SG,953767820170,+84956241350,ngo9731@fictitious-mail.dev,ADDR-000202,Student,51755021,LOW,2021-11-27T23:59:59Z
CUST-000203,Pham Dung Phong,1994-05-01,SG,949132641005,+84970406241,pham7720@mail-demo.invalid,ADDR-000203,Student,199283524,LOW,2020-06-23T23:59:59Z
CUST-000204,Huynh Dung Tam,1967-10-09,VN,997896337422,+84911118594,huynh1092@example-sandbox.test,ADDR-000204,Marketing Specialist,473944919,LOW,2021-03-31T23:59:59Z
CUST-000205,Phan Trang Oanh,1990-01-08,KR,954259326689,+84975757673,phan6446@fictitious-mail.dev,ADDR-000205,Accountant,131536530,LOW,2020-06-23T23:59:59Z
CUST-000206,Hoang Van Diep,2000-09-22,AU,999647570199,+84940524866,hoang6838@mail-demo.invalid,ADDR-000206,Student,49649485,LOW,2025-03-07T23:59:59Z
CUST-000207,Hoang Khoa Khanh,2000-09-18,VN,953740527693,+84929531743,hoang484@example-sandbox.test,ADDR-000207,Student,28550923,MEDIUM,2023-11-22T23:59:59Z
CUST-000208,Cao Son Kiet,1991-10-08,VN,912952265565,+84958219240,cao1303@fictitious-mail.dev,ADDR-000208,Factory Worker,223969584,MEDIUM,2022-03-28T23:59:59Z
CUST-000209,Vu Minh Nam,1959-10-16,SG,973852312001,+84943122766,vu7006@example-sandbox.test,ADDR-000209,Factory Worker,355839446,LOW,2024-09-05T23:59:59Z
CUST-000210,Vu Uy Viet,1946-09-25,VN,949470106682,+84968995922,vu6522@example-sandbox.test,ADDR-000210,Retired,111995659,MEDIUM,2022-07-18T23:59:59Z
CUST-000211,Mai Viet Hung,1980-08-01,VN,989257955242,+84937102854,mai7450@mail-demo.invalid,ADDR-000211,Sales Associate,293656764,LOW,2023-05-10T23:59:59Z
CUST-000212,Huynh Van Dao,1997-03-28,VN,917353187978,+84966315301,huynh5048@example-sandbox.test,ADDR-000212,Civil Servant,200578815,MEDIUM,2020-11-01T23:59:59Z
CUST-000213,Doan An Kiet,1986-10-22,JP,967783366801,+84969307507,doan1301@fictitious-mail.dev,ADDR-000213,Driver,236433259,LOW,2024-05-03T23:59:59Z
CUST-000214,Pham Hoa Linh,2002-12-23,AU,933889369166,+84971114408,pham9486@example-sandbox.test,ADDR-000214,Student,68353899,MEDIUM,2022-03-31T23:59:59Z
CUST-000215,Vo Van Uy,1981-12-07,AU,923134802787,+84986687590,vo8667@mail-demo.invalid,ADDR-000215,Retired,212659873,MEDIUM,2022-09-24T23:59:59Z
CUST-000216,Huynh Nhi Nga,2002-02-01,JP,939412235780,+84992585240,huynh6794@example-sandbox.test,ADDR-000216,Student,24106093,LOW,2024-08-02T23:59:59Z
CUST-000217,Bui Van Diep,2001-01-27,VN,953782963544,+84955357116,bui7850@example-sandbox.test,ADDR-000217,Factory Worker,450708907,LOW,2022-06-25T23:59:59Z
CUST-000218,Doan Binh Nam,1991-06-03,VN,953083560695,+84960363964,doan8754@mail-demo.invalid,ADDR-000218,Driver,278090436,MEDIUM,2021-10-30T23:59:59Z
CUST-000219,Do My Thao,1968-03-04,SG,917666276033,+84937125189,do1518@example-sandbox.test,ADDR-000219,Retail Manager,262305900,LOW,2022-09-23T23:59:59Z
CUST-000220,Tran Oanh Cuong,2000-02-01,VN,918299325708,+84989763928,tran1427@example-sandbox.test,ADDR-000220,Retired,400431770,MEDIUM,2020-10-27T23:59:59Z
CUST-000221,Hoang Lan Son,1962-09-17,VN,983901687106,+84957018904,hoang9001@example-sandbox.test,ADDR-000221,Sales Associate,454441029,LOW,2025-08-02T23:59:59Z
CUST-000222,Le Khoa Diep,1966-10-21,JP,959891694467,+84951935074,le5445@mail-demo.invalid,ADDR-000222,Civil Servant,440040216,MEDIUM,2021-09-20T23:59:59Z
CUST-000223,Cao Quang Bao,1980-11-11,SG,976371345389,+84914061983,cao1071@example-sandbox.test,ADDR-000223,Teacher,475602737,LOW,2024-08-23T23:59:59Z
CUST-000224,Doan Oanh Diep,1992-10-08,KR,963611390924,+84918866414,doan5583@mail-demo.invalid,ADDR-000224,Consultant,248084132,LOW,2023-05-10T23:59:59Z
CUST-000225,Doan Hai My,2002-02-20,VN,965060904056,+84953943990,doan8099@fictitious-mail.dev,ADDR-000225,Student,51232354,LOW,2020-04-24T23:59:59Z
CUST-000226,Phan Tuan Thao,1991-07-23,SG,922843194563,+84988212291,phan134@fictitious-mail.dev,ADDR-000226,Retail Manager,283504105,LOW,2021-03-21T23:59:59Z
CUST-000227,Ngo Hieu Diep,1995-07-13,US,984883571045,+84938348941,ngo2842@example-sandbox.test,ADDR-000227,Accountant,482130569,LOW,2023-11-21T23:59:59Z
CUST-000228,Ngo Hung Giang,1963-08-26,AU,969830230221,+84993650995,ngo2946@example-sandbox.test,ADDR-000228,Retail Manager,343260700,LOW,2022-01-26T23:59:59Z
CUST-000229,Tran Dao Phuong,2000-10-16,VN,981860357040,+84947503167,tran7618@fictitious-mail.dev,ADDR-000229,Teacher,160754657,MEDIUM,2023-08-10T23:59:59Z
CUST-000230,Doan An Phuong,1984-10-24,SG,959052890677,+84949542951,doan4739@mail-demo.invalid,ADDR-000230,Software Engineer,371917223,LOW,2022-10-19T23:59:59Z
CUST-000231,Hoang Trang Em,2005-03-20,VN,911103616435,+84924971907,hoang9894@mail-demo.invalid,ADDR-000231,Driver,255318839,MEDIUM,2024-02-11T23:59:59Z
CUST-000232,Hoang Quynh Hoa,2004-11-15,VN,988215034152,+84956315279,hoang891@fictitious-mail.dev,ADDR-001094,Sales Associate,247747057,MEDIUM,2023-07-11T23:59:59Z
CUST-000233,Vo Khanh Uy,1945-08-13,SG,982850216181,+84915505291,vo1596@fictitious-mail.dev,ADDR-000233,Retired,167013008,LOW,2024-01-20T23:59:59Z
CUST-000234,Huynh Tuan Xuan,1955-02-01,US,979139089723,+84923946199,huynh7307@example-sandbox.test,ADDR-000234,Nurse,124550606,MEDIUM,2021-11-25T23:59:59Z
CUST-000235,Hoang Cuong Dao,1999-05-10,JP,996224535833,+84970860191,hoang4529@example-sandbox.test,ADDR-000235,Student,36365680,LOW,2021-10-09T23:59:59Z
CUST-000236,Le Quynh Minh,1994-11-16,VN,983632372131,+84967881875,le3579@fictitious-mail.dev,ADDR-000236,Marketing Specialist,215800408,LOW,2023-06-21T23:59:59Z
CUST-000237,Ho Son Khanh,1999-10-01,KR,977735888965,+84974174787,ho7145@example-sandbox.test,ADDR-000237,Consultant,330093890,MEDIUM,2023-10-28T23:59:59Z
CUST-000238,Le Bao Viet,1976-05-21,VN,983773013886,+84915278941,le6295@fictitious-mail.dev,ADDR-000238,Nurse,366766998,LOW,2025-03-22T23:59:59Z
CUST-000239,Mai Phong Quynh,1979-11-10,JP,914277072865,+84914971784,mai5559@mail-demo.invalid,ADDR-000239,Student,410206668,MEDIUM,2025-04-26T23:59:59Z
CUST-000240,Tran Khanh Quynh,1996-10-02,VN,998911392778,+84927520478,tran236@mail-demo.invalid,ADDR-000240,Marketing Specialist,352984113,LOW,2025-07-25T23:59:59Z
CUST-000241,Bui Diep Tuan,1962-09-05,SG,939176149509,+84916118522,bui9718@mail-demo.invalid,ADDR-000241,Student,429219932,LOW,2021-11-01T23:59:59Z
CUST-000242,Cao Cuong Lan,1956-02-01,VN,990108681121,+84948081803,cao6820@fictitious-mail.dev,ADDR-000242,Factory Worker,381438673,MEDIUM,2020-09-27T23:59:59Z
CUST-000243,Cao Giang Thao,1977-09-08,VN,992015337636,+84958573570,cao8843@fictitious-mail.dev,ADDR-000243,Nurse,122453523,LOW,2023-04-29T23:59:59Z
CUST-000244,Tran Dung Bao,1951-06-20,JP,923070949060,+84917040602,tran8805@mail-demo.invalid,ADDR-000244,Retired,93739891,LOW,2023-03-27T23:59:59Z
CUST-000245,Pham Tuan Nga,2001-04-13,VN,974740317158,+84988529753,pham7937@mail-demo.invalid,ADDR-000245,Student,51688812,MEDIUM,2021-07-15T23:59:59Z
CUST-000246,Hoang Chi Dao,1958-02-28,JP,967804156335,+84932978251,hoang5630@mail-demo.invalid,ADDR-000246,Sales Associate,193283685,LOW,2024-02-06T23:59:59Z
CUST-000247,Vu Phong Tuan,1982-10-05,AU,913857962086,+84966072388,vu725@mail-demo.invalid,ADDR-000247,Retired,239403639,MEDIUM,2022-06-04T23:59:59Z
CUST-000248,Dang Phong Giang,1956-05-06,JP,990994158750,+84988337534,dang400@example-sandbox.test,ADDR-000248,Retired,479185758,MEDIUM,2022-12-25T23:59:59Z
CUST-000249,Cao Viet Dao,2005-10-11,VN,923106361494,+84961399349,cao5990@example-sandbox.test,ADDR-000249,Driver,163464553,LOW,2024-07-05T23:59:59Z
CUST-000250,Ly Hieu Nam,2003-06-12,VN,946176205120,+84917309497,ly1039@example-sandbox.test,ADDR-000250,Student,241030689,LOW,2021-06-30T23:59:59Z
CUST-000251,Ho Linh Tam,1959-05-04,VN,929311584866,+84937414797,ho8531@fictitious-mail.dev,ADDR-000251,Software Engineer,208458189,LOW,2025-01-22T23:59:59Z
CUST-000252,Bui Quynh Hieu,1997-09-15,JP,988615435029,+84927710599,bui5022@mail-demo.invalid,ADDR-000252,Factory Worker,404630827,LOW,2021-10-06T23:59:59Z
CUST-000253,Huynh Khanh Lan,1970-06-19,VN,946253340668,+84959616555,huynh3023@mail-demo.invalid,ADDR-000253,Retail Manager,142093017,MEDIUM,2025-01-06T23:59:59Z
CUST-000254,Bui Khanh An,2002-06-21,VN,954848501766,+84925074747,bui7848@mail-demo.invalid,ADDR-000254,Accountant,392413149,LOW,2022-08-11T23:59:59Z
CUST-000255,Phan Binh Giang,1989-11-22,VN,982910675494,+84962938641,phan3186@example-sandbox.test,ADDR-000255,Student,359153487,LOW,2020-11-28T23:59:59Z
CUST-000256,Doan Giang Nam,2001-12-14,JP,932714510152,+84966885794,doan6787@mail-demo.invalid,ADDR-001831,Consultant,358488988,LOW,2020-09-10T23:59:59Z
CUST-000257,Vo Hoa Linh,1990-03-07,VN,965114238912,+84948851088,vo9075@example-sandbox.test,ADDR-000257,Software Engineer,424897755,MEDIUM,2023-01-30T23:59:59Z
CUST-000258,Huynh Quynh Phong,1956-08-03,AU,960446820007,+84987989327,huynh7873@fictitious-mail.dev,ADDR-000258,Freelancer,268829761,MEDIUM,2025-01-01T23:59:59Z
CUST-000259,Do Lan Dung,1972-11-12,VN,949899628574,+84981083363,do1259@fictitious-mail.dev,ADDR-000259,Nurse,345224865,MEDIUM,2023-08-25T23:59:59Z
CUST-000260,Mai Yen Khanh,1955-05-12,JP,954719175873,+84931881401,mai1679@mail-demo.invalid,ADDR-000260,Accountant,378190802,MEDIUM,2024-11-26T23:59:59Z
CUST-000261,Duong Kiet Uy,1955-05-01,VN,928134888874,+84929107146,duong3713@example-sandbox.test,ADDR-000261,Retired,155280478,LOW,2024-09-15T23:59:59Z
CUST-000262,Trinh Hieu Dung,1985-05-02,VN,938354480617,+84988866745,trinh3278@mail-demo.invalid,ADDR-000262,Marketing Specialist,587762952,LOW,2025-01-02T23:59:59Z
CUST-000263,Mai An Uy,1968-05-06,KR,926000253636,+84938724658,mai8261@fictitious-mail.dev,ADDR-000263,Retired,222836290,LOW,2021-08-29T23:59:59Z
CUST-000264,Pham Oanh Hanh,1988-06-23,VN,918764347045,+84954038904,pham8089@mail-demo.invalid,ADDR-000264,Freelancer,386189196,LOW,2024-11-28T23:59:59Z
CUST-000265,Ly Hai Diep,1983-11-03,VN,962155366542,+84963770881,ly9676@mail-demo.invalid,ADDR-000265,Civil Servant,473555406,MEDIUM,2022-09-28T23:59:59Z
CUST-000266,Mai Hieu Son,1965-06-16,AU,965620422710,+84975032899,mai8380@example-sandbox.test,ADDR-000266,Retired,113718703,LOW,2020-05-20T23:59:59Z
CUST-000267,Nguyen Linh Cuong,1993-03-10,AU,925561665617,+84920269972,nguyen8519@example-sandbox.test,ADDR-001561,Factory Worker,295533105,LOW,2021-11-11T23:59:59Z
CUST-000268,Duong Tuan Cuong,1983-01-06,KR,952002127877,+84932031067,duong8053@example-sandbox.test,ADDR-001083,Accountant,139317216,LOW,2023-02-04T23:59:59Z
CUST-000269,Vo Quynh Hieu,2003-06-02,VN,916830988382,+84927206452,vo6004@example-sandbox.test,ADDR-000269,Student,43088280,MEDIUM,2021-05-17T23:59:59Z
CUST-000270,Le Em Thao,1962-01-18,SG,970290077805,+84998284097,le6922@fictitious-mail.dev,ADDR-000270,Retail Manager,211149539,MEDIUM,2023-10-12T23:59:59Z
CUST-000271,Phan Van Quynh,1987-06-06,AU,958531072709,+84968517739,phan3306@example-sandbox.test,ADDR-000271,Marketing Specialist,478300967,MEDIUM,2021-02-14T23:59:59Z
CUST-000272,Le Dao Uy,2004-02-21,VN,967122674302,+84999047650,le8847@example-sandbox.test,ADDR-000272,Student,47308014,LOW,2024-06-30T23:59:59Z
CUST-000273,Doan Nhi Khoa,1991-01-17,VN,971694089925,+84929829822,doan3939@mail-demo.invalid,ADDR-000273,Civil Servant,456488394,LOW,2021-08-06T23:59:59Z
CUST-000274,Vu Hanh Khanh,1967-05-15,JP,967707751452,+84996828407,vu607@mail-demo.invalid,ADDR-000274,Accountant,251848305,LOW,2025-07-08T23:59:59Z
CUST-000275,Cao Thao Em,1981-11-22,VN,930799454031,+84941680907,cao1834@fictitious-mail.dev,ADDR-000275,Civil Servant,315117274,LOW,2020-08-23T23:59:59Z
CUST-000276,Hoang Hai Linh,1968-07-09,AU,974664707203,+84981601127,hoang6140@fictitious-mail.dev,ADDR-000276,Teacher,355941567,LOW,2024-02-18T23:59:59Z
CUST-000277,Tran Phong Quang,1990-11-23,SG,925828021089,+84981794497,tran3873@example-sandbox.test,ADDR-000277,Freelancer,266037261,LOW,2023-07-08T23:59:59Z
CUST-000278,Vo Giang Quynh,1985-06-23,US,926407811505,+84931520919,vo4276@fictitious-mail.dev,ADDR-000278,Teacher,341706918,LOW,2021-07-16T23:59:59Z
CUST-000279,Dang Tuan Dao,1960-04-17,VN,995242045966,+84965071708,dang5234@example-sandbox.test,ADDR-000279,Retired,184730279,HIGH,2025-01-19T23:59:59Z
CUST-000280,Vu Binh Binh,1990-11-08,VN,974313388195,+84936610839,vu4290@fictitious-mail.dev,ADDR-000280,Consultant,448566692,LOW,2022-01-16T23:59:59Z
CUST-000281,Vu Nam Minh,2002-07-05,US,939447746310,+84990541748,vu3532@example-sandbox.test,ADDR-000281,Student,57163063,MEDIUM,2024-01-22T23:59:59Z
CUST-000282,Duong Giang An,1985-12-13,VN,964603362120,+84966813149,duong9785@example-sandbox.test,ADDR-000282,Teacher,293541363,LOW,2024-12-04T23:59:59Z
CUST-000283,Cao Cuong Thao,1956-09-02,AU,945130136199,+84932799095,cao8254@example-sandbox.test,ADDR-000283,Retired,179752539,MEDIUM,2024-12-06T23:59:59Z
CUST-000284,Ngo Tam Quang,1994-09-11,US,935308832733,+84952351453,ngo8050@mail-demo.invalid,ADDR-000284,Retail Manager,261603964,MEDIUM,2021-01-08T23:59:59Z
CUST-000285,Duong Yen Xuan,1986-02-28,VN,957775731167,+84922559810,duong3338@example-sandbox.test,ADDR-000285,Accountant,384671213,MEDIUM,2023-02-08T23:59:59Z
CUST-000286,Nguyen Tam Hanh,1980-02-27,SG,910660460633,+84920880123,nguyen7541@fictitious-mail.dev,ADDR-000286,Marketing Specialist,436935564,LOW,2023-07-30T23:59:59Z
CUST-000287,Dang Tuan Dung,2002-10-13,VN,946072822584,+84933892205,dang3934@example-sandbox.test,ADDR-000287,Teacher,393752257,LOW,2025-04-11T23:59:59Z
CUST-000288,Cao Hung Yen,1999-09-07,JP,976091341262,+84946034695,cao9226@fictitious-mail.dev,ADDR-000288,Student,48659610,LOW,2021-01-02T23:59:59Z
CUST-000289,Trinh Giang Tam,1984-08-10,VN,931406916870,+84950320166,trinh4074@fictitious-mail.dev,ADDR-000289,Freelancer,162511119,LOW,2023-03-22T23:59:59Z
CUST-000290,Le Trang Binh,1962-08-06,VN,965159877676,+84916074522,le1365@example-sandbox.test,ADDR-000290,Civil Servant,475182158,LOW,2021-07-09T23:59:59Z
CUST-000291,Nguyen An Diep,1962-11-16,JP,964510892694,+84998277293,nguyen9862@fictitious-mail.dev,ADDR-000291,Retired,212199714,LOW,2025-08-06T23:59:59Z
CUST-000292,Hoang Phong Khoa,1995-09-07,VN,929170266800,+84973617738,hoang6913@mail-demo.invalid,ADDR-000292,Teacher,524134215,LOW,2020-11-10T23:59:59Z
CUST-000293,Pham Khoa Hoa,1986-10-24,KR,952945491254,+84914968366,pham7988@example-sandbox.test,ADDR-000293,Retired,430666403,LOW,2021-07-16T23:59:59Z
CUST-000294,Cao Yen My,2004-05-24,VN,959260012582,+84968802221,cao3803@fictitious-mail.dev,ADDR-000294,Student,34826903,LOW,2025-07-22T23:59:59Z
